state_component, stat, schedule, label_scheme, N, result
all, l2, 1, b, 128570, 0.1970628
all, l2.binary, 1, b, 128570, 0.2083537
all, avgp, 1, b, 128570, 0.8884861
all, neglogp, 1, b, 128570, 0.8009932
all, mrr, 1, b, 128570, 0.9140507
all, update.acc, 1, b, 128570, 0.7769541
all, update.prec, 1, b, 128570, 0.8113696
all, roc.v1_eer, 1, b, 128570, 0.1334215
all, roc.v1_ca05, 1, b, 128570, 0.7724275
all, roc.v1_ca10, 1, b, 128570, 0.8929766
all, roc.v1_ca20, 1, b, 128570, 0.8944155
all, roc.v2_ca05, 1, b, 128570, 0.0000000
all, roc.v2_ca10, 1, b, 128570, 0.0000000
all, roc.v2_ca20, 1, b, 128570, 0.0000000
goal.food, acc, 2, a, 8919, 0.8062563
goal.food, l2, 2, a, 8919, 0.3010929
goal.food, l2.binary, 2, a, 8919, 0.3952569
goal.food, avgp, 2, a, 8919, 0.7630399
goal.food, neglogp, 2, a, 8919, 1.1315783
goal.food, mrr, 2, a, 8919, 0.8437521
goal.food, update.acc, 2, a, 8919, 0.4890636
goal.food, update.prec, 2, a, 8919, 0.6564220
goal.food, roc.v1_eer, 2, a, 8919, 0.1583137
goal.food, roc.v1_ca05, 2, a, 8919, 0.6023097
goal.food, roc.v1_ca10, 2, a, 8919, 0.7627537
goal.food, roc.v1_ca20, 2, a, 8919, 0.8062563
goal.food, roc.v2_ca05, 2, a, 8919, 0.0000000
goal.food, roc.v2_ca10, 2, a, 8919, 0.1357252
goal.food, roc.v2_ca20, 2, a, 8919, 0.6100681
goal.pricerange, acc, 2, a, 6708, 0.8799940
goal.pricerange, l2, 2, a, 6708, 0.2142069
goal.pricerange, l2.binary, 2, a, 6708, 0.2254756
goal.pricerange, avgp, 2, a, 6708, 0.8589922
goal.pricerange, neglogp, 2, a, 6708, 0.7202812
goal.pricerange, mrr, 2, a, 6708, 0.9132951
goal.pricerange, update.acc, 2, a, 6708, 0.5804816
goal.pricerange, update.prec, 2, a, 6708, 0.8021016
goal.pricerange, roc.v1_eer, 2, a, 6708, 0.1556351
goal.pricerange, roc.v1_ca05, 2, a, 6708, 0.5237030
goal.pricerange, roc.v1_ca10, 2, a, 6708, 0.8564401
goal.pricerange, roc.v1_ca20, 2, a, 6708, 0.8799940
goal.pricerange, roc.v2_ca05, 2, a, 6708, 0.0001694
goal.pricerange, roc.v2_ca10, 2, a, 6708, 0.0001694
goal.pricerange, roc.v2_ca20, 2, a, 6708, 0.0001694
goal.name, acc, 2, a, 362, 0.9613260
goal.name, l2, 2, a, 362, 0.0773481
goal.name, l2.binary, 2, a, 362, 0.0773481
goal.name, avgp, 2, a, 362, 0.9613260
goal.name, neglogp, 2, a, 362, 0.3562010
goal.name, mrr, 2, a, 362, 0.9613260
goal.name, update.acc, 2, a, 362, 0.0000000
goal.name, update.prec, 2, a, 362, -
goal.name, roc.v1_eer, 2, a, 362, 0.9585635
goal.name, roc.v1_ca05, 2, a, 362, 0.9613260
goal.name, roc.v1_ca10, 2, a, 362, 0.9613260
goal.name, roc.v1_ca20, 2, a, 362, 0.9613260
goal.name, roc.v2_ca05, 2, a, 362, 0.0028736
goal.name, roc.v2_ca10, 2, a, 362, 0.0028736
goal.name, roc.v2_ca20, 2, a, 362, 0.0028736
goal.area, acc, 2, a, 8375, 0.8558806
goal.area, l2, 2, a, 8375, 0.2550001
goal.area, l2.binary, 2, a, 8375, 0.2718962
goal.area, avgp, 2, a, 8375, 0.8344295
goal.area, neglogp, 2, a, 8375, 0.8811934
goal.area, mrr, 2, a, 8375, 0.8907895
goal.area, update.acc, 2, a, 8375, 0.5049116
