state_component, stat, schedule, label_scheme, N, result
goal.pricerange, l2.binary, 1, b, 9890, 0.5570786
goal.pricerange, avgp, 1, b, 9890, 0.6976145
goal.pricerange, neglogp, 1, b, 9890, 1.6331526
goal.pricerange, mrr, 1, b, 9890, 0.8061813
goal.pricerange, update.acc, 1, b, 9890, 0.2471606
goal.pricerange, update.prec, 1, b, 9890, 0.8606403
goal.pricerange, roc.v1_eer, 1, b, 9890, 0.3059656
goal.pricerange, roc.v1_ca05, 1, b, 9890, 0.2456016
goal.pricerange, roc.v1_ca10, 1, b, 9890, 0.4504550
goal.pricerange, roc.v1_ca20, 1, b, 9890, 0.6167846
goal.pricerange, roc.v2_ca05, 1, b, 9890, 0.1013090
goal.pricerange, roc.v2_ca10, 1, b, 9890, 0.1970689
goal.pricerange, roc.v2_ca20, 1, b, 9890, 0.4036710
goal.name, acc, 1, b, 9890, 0.9893832
goal.name, l2, 1, b, 9890, 0.0212264
goal.name, l2.binary, 1, b, 9890, 0.0212835
goal.name, avgp, 1, b, 9890, 0.9873945
goal.name, neglogp, 1, b, 9890, 0.0991615
goal.name, mrr, 1, b, 9890, 0.9900911
goal.name, update.acc, 1, b, 9890, 0.0000000
goal.name, update.prec, 1, b, 9890, -
goal.name, roc.v1_eer, 1, b, 9890, 0.0210313
goal.name, roc.v1_ca05, 1, b, 9890, 0.9893832
goal.name, roc.v1_ca10, 1, b, 9890, 0.9893832
goal.name, roc.v1_ca20, 1, b, 9890, 0.9893832
goal.name, roc.v2_ca05, 1, b, 9890, 0.0794073
goal.name, roc.v2_ca10, 1, b, 9890, 0.0959632
goal.name, roc.v2_ca20, 1, b, 9890, 0.1700562
goal.area, acc, 1, b, 9890, 0.6789687
goal.area, l2, 1, b, 9890, 0.5708620
goal.area, l2.binary, 1, b, 9890, 0.6099642
goal.area, avgp, 1, b, 9890, 0.6499671
goal.area, neglogp, 1, b, 9890, 1.6544539
goal.area, mrr, 1, b, 9890, 0.7843071
goal.area, update.acc, 1, b, 9890, 0.2555501
goal.area, update.prec, 1, b, 9890, 0.7573099
goal.area, roc.v1_eer, 1, b, 9890, 0.3658241
goal.area, roc.v1_ca05, 1, b, 9890, 0.1411527
goal.area, roc.v1_ca10, 1, b, 9890, 0.3237614
goal.area, roc.v1_ca20, 1, b, 9890, 0.5286148
goal.area, roc.v2_ca05, 1, b, 9890, 0.0612063
goal.area, roc.v2_ca10, 1, b, 9890, 0.1277736
goal.area, roc.v2_ca20, 1, b, 9890, 0.2877141
goal.all, acc, 1, b, 39560, 0.7688827
goal.all, l2, 1, b, 39560, 0.4097934
goal.all, l2.binary, 1, b, 39560, 0.4486309
goal.all, avgp, 1, b, 39560, 0.7497077
goal.all, neglogp, 1, b, 39560, 1.3333279
goal.all, mrr, 1, b, 39560, 0.8338098
goal.all, update.acc, 1, b, 39560, 0.7520129
goal.all, update.prec, 1, b, 39560, 0.8124879
goal.all, roc.v1_eer, 1, b, 39560, 0.2468150
goal.all, roc.v1_ca05, 1, b, 39560, 0.4452477
goal.all, roc.v1_ca10, 1, b, 39560, 0.5972447
goal.all, roc.v1_ca20, 1, b, 39560, 0.7545753
goal.all, roc.v2_ca05, 1, b, 39560, 0.3319197
goal.all, roc.v2_ca10, 1, b, 39560, 0.3962258
goal.all, roc.v2_ca20, 1, b, 39560, 0.5574185
goal.joint, acc, 1, b, 9890, 0.4118301
goal.joint, l2, 1, b, 9890, 0.9322156
goal.joint, l2.binary, 1, b, 9890, 1.1598363
goal.joint, avgp, 1, b, 9890, 0.3751973
goal.joint, neglogp, 1, b, 9890, 4.2293275
goal.joint, mrr, 1, b, 9890, 0.5242767
goal.joint, update.acc, 1, b, 9890, 0.1578479
goal.joint, update.prec, 1, b, 9890, 0.2784314
goal.joint, roc.v1_eer, 1, b, 9890, 0.3365015
goal.joint, roc.v1_ca05, 1, b, 9890, 0.0834176
goal.joint, roc.v1_ca10, 1, b, 9890, 0.1714863
goal.joint, roc.v1_ca20, 1, b, 9890, 0.2733064
goal.joint, roc.v2_ca05, 1, b, 9890, 0.1178493
goal.joint, roc.v2_ca10, 1, b, 9890, 0.2462558
goal.joint, roc.v2_ca20, 1, b, 9890, 0.4738522
goal.joint_independent, acc, 1, b, 9890, 0.4118301
goal.joint_independent, l2, 1, b, 9890, 0.9322156
goal.joint_independent, l2.binary, 1, b, 9890, 1.1598363
goal.joint_independent, avgp, 1, b, 9890, 0.3751973
goal.joint_independent, neglogp, 1, b, 9890, 4.2293275
goal.joint_independent, mrr, 1, b, 9890, 0.5242767
goal.joint_independent, update.acc, 1, b, 9890, 0.1578479
goal.joint_independent, update.prec, 1, b, 9890, 0.2784314
goal.joint_independent, roc.v1_eer, 1, b, 9890, 0.3365015
goal.joint_independent, roc.v1_ca05, 1, b, 9890, 0.0834176
goal.joint_independent, roc.v1_ca10, 1, b, 9890, 0.1714863
goal.joint_independent, roc.v1_ca20, 1, b, 9890, 0.2733064
goal.joint_independent, roc.v2_ca05, 1, b, 9890, 0.1178493
goal.joint_independent, roc.v2_ca10, 1, b, 9890, 0.2462558
goal.joint_independent, roc.v2_ca20, 1, b, 9890, 0.4738522
method, acc, 1, b, 9890, 0.6022245
method, l2, 1, b, 9890, 0.7710605
method, l2.binary, 1, b, 9890, 0.7826777
method, avgp, 1, b, 9890, 0.5975921
method, neglogp, 1, b, 9890, 3.2486629
method, mrr, 1, b, 9890, 0.7282474
method, update.acc, 1, b, 9890, 0.4316770
method, update.prec, 1, b, 9890, 0.9167714
method, roc.v1_eer, 1, b, 9890, 0.4527806
method, roc.v1_ca05, 1, b, 9890, 0.1192113
method, roc.v1_ca10, 1, b, 9890, 0.1750253
